#1
double T(86401,2)
200	123180.0386
201	123795.9388
202	124411.839
203	125027.7392
204	125643.6394
205	126259.5396
206	126875.4398
207	127491.34
208	128107.2402
209	128723.1404
210	129339.0406
211	129954.9408
212	130570.841
213	131186.7412
214	131802.6413
215	132418.5415
216	133034.4417
217	133650.3419
218	134266.2421
219	134882.1423
220	135498.0425
221	136113.9427
222	136729.8429
223	137345.7431
224	137961.6433
225	138577.5435
226	139193.4437
227	139809.3439
228	140425.244
229	141041.1442
230	141657.0444
231	142272.9446
232	142888.8448
233	143504.745
234	144120.6452
235	144736.5454
236	145352.4456
237	145968.3458
238	146584.246
239	147200.1462
240	147816.0464
241	148431.9466
242	149047.8468
243	149663.7469
244	150279.6471
245	150895.5473
246	151511.4475
247	152127.3477
248	152743.2479
249	153359.1481
250	153975.0483
251	154590.9485
252	155206.8487
253	155822.7489
254	156438.6491
255	157054.5493
256	157670.4495
257	158286.3497
258	158902.2498
259	159518.15
260	160134.0502
261	160749.9504
262	161365.8506
263	161981.7508
264	162597.651
265	163213.5512
266	163829.4514
267	164445.3516
268	165061.2518
269	165677.152
270	166293.0522
271	166908.9524
272	167524.8526
273	168140.7527
274	168756.6529
275	169372.5531
276	169988.4533
277	170604.3535
278	171220.2537
279	171836.1539
280	172452.0541
281	173067.9543
282	173683.8545
283	174299.7547
284	174915.6549
285	175531.5551
286	176147.4553
287	176763.3554
288	177379.2556
289	177995.1558
290	178611.056
291	179226.9562
292	179842.8564
293	180458.7566
294	181074.6568
295	181690.557
296	182306.4572
297	182922.3574
298	183538.2576
299	184154.1578
300	184770.058
301	185385.9582
302	186001.8583
303	186617.7585
304	187233.6587
305	187849.5589
306	188465.4591
307	189081.3593
308	189697.2595
309	190313.1597
310	190929.0599
311	191544.9601
312	192160.8603
313	192776.7605
314	193392.6607
315	194008.5609
316	194624.4611
317	195240.3612
318	195856.2614
319	196472.1616
320	197088.0618
321	197703.962
322	198319.8622
323	198935.7624
324	199551.6626
325	200167.5628
326	200783.463
327	201399.3632
328	202015.2634
329	202631.1636
330	203247.0638
331	203862.9639
332	204478.8641
333	205094.7643
334	205710.6645
335	206326.5647
336	206942.4649
337	207558.3651
338	208174.2653
339	208790.1655
340	209406.0657
341	210021.9659
342	210637.8661
343	211253.7663
344	211869.6665
345	212485.5667
346	213101.4668
347	213717.367
348	214333.2672
349	214949.1674
350	215565.0676
351	216180.9678
352	216796.868
353	217412.7682
354	218028.6684
355	218644.5686
356	219260.4688
357	219876.369
358	220492.2692
359	221108.1694
360	221724.0696
361	222339.9697
362	222955.8699
363	223571.7701
364	224187.6703
365	224803.5705
366	225419.4707
367	226035.3709
368	226651.2711
369	227267.1713
370	227883.0715
371	228498.9717
372	229114.8719
373	229730.7721
374	230346.6723
375	230962.5725
376	231578.4726
377	232194.3728
378	232810.273
379	233426.1732
380	234042.0734
381	234657.9736
382	235273.8738
383	235889.774
384	236505.6742
385	237121.5744
386	237737.4746
387	238353.3748
388	238969.275
389	239585.1752
390	240201.0753
391	240816.9755
392	241432.8757
393	242048.7759
394	242664.6761
395	243280.5763
396	243896.4765
397	244512.3767
398	245128.2769
399	245744.1771
400	246360.0773
401	246975.9775
402	247591.8777
403	248207.7779
404	248823.6781
405	249439.5782
406	250055.4784
407	250671.3786
408	251287.2788
409	251903.179
410	252519.0792
411	253134.9794
412	253750.8796
413	254366.7798
414	254982.68
415	255598.5802
416	256214.4804
417	256830.3806
418	257446.2808
419	258062.181
420	258678.0811
421	259293.9813
422	259909.8815
423	260525.7817
424	261141.6819
425	261757.5821
426	262373.4823
427	262989.3825
428	263605.2827
429	264221.1829
430	264837.0831
431	265452.9833
432	266068.8835
433	266684.7837
434	267300.6838
435	267916.584
436	268532.4842
437	269148.3844
438	269764.2846
439	270380.1848
440	270996.085
441	271611.9852
442	272227.8854
443	272843.7856
444	273459.6858
445	274075.586
446	274691.4862
447	275307.3864
448	275923.2866
449	276539.1867
450	277155.0869
451	277770.9871
452	278386.8873
453	279002.7875
454	279618.6877
455	280234.5879
456	280850.4881
457	281466.3883
458	282082.2885
459	282698.1887
460	283314.0889
461	283929.9891
462	284545.8893
463	285161.7895
464	285777.6896
465	286393.5898
466	287009.49
467	287625.3902
468	288241.2904
469	288857.1906
470	289473.0908
471	290088.991
472	290704.8912
473	291320.7914
474	291936.6916
475	292552.5918
476	293168.492
477	293784.3922
478	294400.2923
479	295016.1925
480	295632.0927
481	296247.9929
482	296863.8931
483	297479.7933
484	298095.6935
485	298711.5937
486	299327.4939
487	299943.3941
488	300559.2943
489	301175.1945
490	301791.0947
491	302406.9949
492	303022.8951
493	303638.7952
494	304254.6954
495	304870.5956
496	305486.4958
497	306102.396
498	306718.2962
499	307334.1964
500	307950.0966
501	308565.9968
502	309181.897
503	309797.7972
504	310413.6974
505	311029.5976
506	311645.4978
507	312261.398
508	312877.2981
509	313493.1983
510	314109.0985
511	314724.9987
512	315340.8989
513	315956.7991
514	316572.6993
515	317188.5995
516	317804.4997
517	318420.3999
518	319036.3001
519	319652.2003
520	320268.1005
521	320884.0007
522	321499.9009
523	322115.801
524	322731.7012
525	323347.6014
526	323963.5016
527	324579.4018
528	325195.302
529	325811.2022
530	326427.1024
531	327043.0026
532	327658.9028
533	328274.803
534	328890.7032
535	329506.6034
536	330122.5036
537	330738.4037
538	331354.3039
539	331970.2041
540	332586.1043
541	333202.0045
542	333817.9047
543	334433.8049
544	335049.7051
545	335665.6053
546	336281.5055
547	336897.4057
548	337513.3059
549	338129.2061
550	338745.1063
551	339361.0065
552	339976.9066
553	340592.8068
554	341208.707
555	341824.6072
556	342440.5074
557	343056.4076
558	343672.3078
559	344288.208
560	344904.1082
561	345520.0084
562	346135.9086
563	346751.8088
564	347367.709
565	347983.6092
566	348599.5094
567	349215.4095
568	349831.3097
569	350447.2099
570	351063.1101
571	351679.0103
572	352294.9105
573	352910.8107
574	353526.7109
575	354142.6111
576	354758.5113
577	355374.4115
578	355990.3117
579	356606.2119
580	357222.1121
581	357838.0122
582	358453.9124
583	359069.8126
584	359685.7128
585	360301.613
586	360917.5132
587	361533.4134
588	362149.3136
589	362765.2138
590	363381.114
591	363997.0142
592	364612.9144
593	365228.8146
594	365844.7148
595	366460.615
596	367076.5151
597	367692.4153
598	368308.3155
599	368924.2157
600	369540.1159
601	370156.0161
602	370771.9163
603	371387.8165
604	372003.7167
605	372619.6169
606	373235.5171
607	373851.4173
608	374467.3175
609	375083.2177
610	375699.1179
611	376315.018
612	376930.9182
613	377546.8184
614	378162.7186
615	378778.6188
616	379394.519
617	380010.4192
618	380626.3194
619	381242.2196
620	381858.1198
621	382474.02
622	383089.9202
623	383705.8204
624	384321.7206
625	384937.6208
626	385553.5209
627	386169.4211
628	386785.3213
629	387401.2215
630	388017.1217
631	388633.0219
632	389248.9221
633	389864.8223
634	390480.7225
635	391096.6227
636	391712.5229
637	392328.4231
638	392944.3233
639	393560.2235
640	394176.1236
641	394792.0238
642	395407.924
643	396023.8242
644	396639.7244
645	397255.6246
646	397871.5248
647	398487.425
648	399103.3252
649	399719.2254
650	400335.1256
651	400951.0258
652	401566.926
653	402182.8262
654	402798.7264
655	403414.6265
656	404030.5267
657	404646.4269
658	405262.3271
659	405878.2273
660	406494.1275
661	407110.0277
662	407725.9279
663	408341.8281
664	408957.7283
665	409573.6285
666	410189.5287
667	410805.4289
668	411421.3291
669	412037.2293
670	412653.1294
671	413269.0296
672	413884.9298
673	414500.83
674	415116.7302
675	415732.6304
676	416348.5306
677	416964.4308
678	417580.331
679	418196.2312
680	418812.1314
681	419428.0316
682	420043.9318
683	420659.832
684	421275.7321
685	421891.6323
686	422507.5325
687	423123.4327
688	423739.3329
689	424355.2331
690	424971.1333
691	425587.0335
692	426202.9337
693	426818.8339
694	427434.7341
695	428050.6343
696	428666.5345
697	429282.4347
698	429898.3349
699	430514.235
700	431130.1352
701	431746.0354
702	432361.9356
703	432977.8358
704	433593.736
705	434209.6362
706	434825.5364
707	435441.4366
708	436057.3368
709	436673.237
710	437289.1372
711	437905.0374
712	438520.9376
713	439136.8378
714	439752.7379
715	440368.6381
716	440984.5383
717	441600.4385
718	442216.3387
719	442832.2389
720	443448.1391
721	444064.0393
722	444679.9395
723	445295.8397
724	445911.7399
725	446527.6401
726	447143.5403
727	447759.4405
728	448375.3406
729	448991.2408
730	449607.141
731	450223.0412
732	450838.9414
733	451454.8416
734	452070.7418
735	452686.642
736	453302.5422
737	453918.4424
738	454534.3426
739	455150.2428
740	455766.143
741	456382.0432
742	456997.9434
743	457613.8435
744	458229.7437
745	458845.6439
746	459461.5441
747	460077.4443
748	460693.3445
749	461309.2447
750	461925.1449
751	462541.0451
752	463156.9453
753	463772.8455
754	464388.7457
755	465004.6459
756	465620.5461
757	466236.4463
758	466852.3464
759	467468.2466
760	468084.1468
761	468700.047
762	469315.9472
763	469931.8474
764	470547.7476
765	471163.6478
766	471779.548
767	472395.4482
768	473011.3484
769	473627.2486
770	474243.1488
771	474859.049
772	475474.9492
773	476090.8493
774	476706.7495
775	477322.6497
776	477938.5499
777	478554.4501
778	479170.3503
779	479786.2505
780	480402.1507
781	481018.0509
782	481633.9511
783	482249.8513
784	482865.7515
785	483481.6517
786	484097.5519
787	484713.452
788	485329.3522
789	485945.2524
790	486561.1526
791	487177.0528
792	487792.953
793	488408.8532
794	489024.7534
795	489640.6536
796	490256.5538
797	490872.454
798	491488.3542
799	492104.2544
800	492720.1546
801	493336.0548
802	493951.9549
803	494567.8551
804	495183.7553
805	495799.6555
806	496415.5557
807	497031.4559
808	497647.3561
809	498263.2563
810	498879.1565
811	499495.0567
812	500110.9569
813	500726.8571
814	501342.7573
815	501958.6575
816	502574.5577
817	503190.4578
818	503806.358
819	504422.2582
820	505038.1584
821	505654.0586
822	506269.9588
823	506885.859
824	507501.7592
825	508117.6594
826	508733.5596
827	509349.4598
828	509965.36
829	510581.2602
830	511197.1604
831	511813.0605
832	512428.9607
833	513044.8609
834	513660.7611
835	514276.6613
836	514892.5615
837	515508.4617
838	516124.3619
839	516740.2621
840	517356.1623
841	517972.0625
842	518587.9627
843	519203.8629
844	519819.7631
845	520435.6633
846	521051.5634
847	521667.4636
848	522283.3638
849	522899.264
850	523515.1642
851	524131.0644
852	524746.9646
853	525362.8648
854	525978.765
855	526594.6652
856	527210.5654
857	527826.4656
858	528442.3658
859	529058.266
860	529674.1662
861	530290.0663
862	530905.9665
863	531521.8667
864	532137.7669
865	532753.6671
866	533369.5673
867	533985.4675
868	534601.3677
869	535217.2679
870	535833.1681
871	536449.0683
872	537064.9685
873	537680.8687
874	538296.7689
875	538912.6691
876	539528.5692
877	540144.4694
878	540760.3696
879	541376.2698
880	541992.17
881	542608.0702
882	543223.9704
883	543839.8706
884	544455.7708
885	545071.671
886	545687.5712
887	546303.4714
888	546919.3716
889	547535.2718
890	548151.1719
891	548767.0721
892	549382.9723
893	549998.8725
894	550614.7727
895	551230.6729
896	551846.5731
897	552462.4733
898	553078.3735
899	553694.2737
900	554310.1739
901	554926.0741
902	555541.9743
903	556157.8745
904	556773.7747
905	557389.6748
906	558005.575
907	558621.4752
908	559237.3754
909	559853.2756
910	560469.1758
911	561085.076
912	561700.9762
913	562316.8764
914	562932.7766
915	563548.6768
916	564164.577
917	564780.4772
918	565396.3774
919	566012.2776
920	566628.1777
921	567244.0779
922	567859.9781
923	568475.8783
924	569091.7785
925	569707.6787
926	570323.5789
927	570939.4791
928	571555.3793
929	572171.2795
930	572787.1797
931	573403.0799
932	574018.9801
933	574634.8803
934	575250.7804
935	575866.6806
936	576482.5808
937	577098.481
938	577714.3812
939	578330.2814
940	578946.1816
941	579562.0818
942	580177.982
943	580793.8822
944	581409.7824
945	582025.6826
946	582641.5828
947	583257.483
948	583873.3832
949	584489.2833
950	585105.1835
951	585721.0837
952	586336.9839
953	586952.8841
954	587568.7843
955	588184.6845
956	588800.5847
957	589416.4849
958	590032.3851
959	590648.2853
960	591264.1855
961	591880.0857
962	592495.9859
963	593111.8861
964	593727.7862
965	594343.6864
966	594959.5866
967	595575.4868
968	596191.387
969	596807.2872
970	597423.1874
971	598039.0876
972	598654.9878
973	599270.888
974	599886.7882
975	600502.6884
976	601118.5886
977	601734.4888
978	602350.3889
979	602966.2891
980	603582.1893
981	604198.0895
982	604813.9897
983	605429.8899
984	606045.7901
985	606661.6903
986	607277.5905
987	607893.4907
988	608509.3909
989	609125.2911
990	609741.1913
991	610357.0915
992	610972.9917
993	611588.8918
994	612204.792
995	612820.6922
996	613436.5924
997	614052.4926
998	614668.3928
999	615284.293
1000	615900.1932
1001	616516.0934
1002	617131.9936
1003	617747.8938
1004	618363.794
1005	618979.6942
1006	619595.5944
1007	620211.4946
1008	620827.3947
1009	621443.2949
1010	622059.1951
1011	622675.0953
1012	623290.9955
1013	623906.8957
1014	624522.7959
1015	625138.6961
1016	625754.5963
1017	626370.4965
1018	626986.3967
1019	627602.2969
1020	628218.1971
1021	628834.0973
1022	629449.9975
1023	630065.8976
1024	630681.7978
1025	631297.698
1026	631913.5982
1027	632529.4984
1028	633145.3986
1029	633761.2988
1030	634377.199
1031	634993.0992
1032	635608.9994
1033	636224.8996
1034	636840.7998
1035	637456.7
1036	638072.6002
1037	638688.5003
1038	639304.4005
1039	639920.3007
1040	640536.2009
1041	641152.1011
1042	641768.0013
1043	642383.9015
1044	642999.8017
1045	643615.7019
1046	644231.6021
1047	644847.5023
1048	645463.4025
1049	646079.3027
1050	646695.2029
1051	647311.1031
1052	647927.0032
1053	648542.9034
1054	649158.8036
1055	649774.7038
1056	650390.604
1057	651006.5042
1058	651622.4044
1059	652238.3046
1060	652854.2048
1061	653470.105
1062	654086.0052
1063	654701.9054
1064	655317.8056
1065	655933.7058
1066	656549.606
1067	657165.5061
1068	657781.4063
1069	658397.3065
1070	659013.2067
1071	659629.1069
1072	660245.0071
1073	660860.9073
1074	661476.8075
1075	662092.7077
1076	662708.6079
1077	663324.5081
1078	663940.4083
1079	664556.3085
1080	665172.2087
1081	665788.1088
1082	666404.009
1083	667019.9092
1084	667635.8094
1085	668251.7096
1086	668867.6098
1087	669483.51
1088	670099.4102
1089	670715.3104
1090	671331.2106
1091	671947.1108
1092	672563.011
1093	673178.9112
1094	673794.8114
1095	674410.7116
1096	675026.6117
1097	675642.5119
1098	676258.4121
1099	676874.3123
1100	677490.2125
1101	678106.1127
1102	678722.0129
1103	679337.9131
1104	679953.8133
1105	680569.7135
1106	681185.6137
1107	681801.5139
1108	682417.4141
1109	683033.3143
1110	683649.2145
1111	684265.1146
1112	684881.0148
1113	685496.915
1114	686112.8152
1115	686728.7154
1116	687344.6156
1117	687960.5158
1118	688576.416
1119	689192.3162
1120	689808.2164
1121	690424.1166
1122	691040.0168
1123	691655.917
1124	692271.8172
1125	692887.7174
1126	693503.6175
1127	694119.5177
1128	694735.4179
1129	695351.3181
1130	695967.2183
1131	696583.1185
1132	697199.0187
1133	697814.9189
1134	698430.8191
1135	699046.7193
1136	699662.6195
1137	700278.5197
1138	700894.4199
1139	701510.3201
1140	702126.2202
1141	702742.1204
1142	703358.0206
1143	703973.9208
1144	704589.821
1145	705205.7212
1146	705821.6214
1147	706437.5216
1148	707053.4218
1149	707669.322
1150	708285.2222
1151	708901.1224
1152	709517.0226
1153	710132.9228
1154	710748.823
1155	711364.7231
1156	711980.6233
1157	712596.5235
1158	713212.4237
1159	713828.3239
1160	714444.2241
1161	715060.1243
1162	715676.0245
1163	716291.9247
1164	716907.8249
1165	717523.7251
1166	718139.6253
1167	718755.5255
1168	719371.4257
1169	719987.3259
1170	720603.226
1171	721219.1262
1172	721835.0264
1173	722450.9266
1174	723066.8268
1175	723682.727
1176	724298.6272
1177	724914.5274
1178	725530.4276
1179	726146.3278
1180	726762.228
1181	727378.1282
1182	727994.0284
1183	728609.9286
1184	729225.8287
1185	729841.7289
1186	730457.6291
1187	731073.5293
1188	731689.4295
1189	732305.3297
1190	732921.2299
1191	733537.1301
1192	734153.0303
1193	734768.9305
1194	735384.8307
1195	736000.7309
1196	736616.6311
1197	737232.5313
1198	737848.4315
1199	738464.3316
1200	739080.2318
1201	739696.132
1202	740312.0322
1203	740927.9324
1204	741543.8326
1205	742159.7328
1206	742775.633
1207	743391.5332
1208	744007.4334
1209	744623.3336
1210	745239.2338
1211	745855.134
1212	746471.0342
1213	747086.9344
1214	747702.8345
1215	748318.7347
1216	748934.6349
1217	749550.5351
1218	750166.4353
1219	750782.3355
1220	751398.2357
1221	752014.1359
1222	752630.0361
1223	753245.9363
1224	753861.8365
1225	754477.7367
1226	755093.6369
1227	755709.5371
1228	756325.4372
1229	756941.3374
1230	757557.2376
1231	758173.1378
1232	758789.038
1233	759404.9382
1234	760020.8384
1235	760636.7386
1236	761252.6388
1237	761868.539
1238	762484.4392
1239	763100.3394
1240	763716.2396
1241	764332.1398
1242	764948.04
1243	765563.9401
1244	766179.8403
1245	766795.7405
1246	767411.6407
1247	768027.5409
1248	768643.4411
1249	769259.3413
1250	769875.2415
1251	770491.1417
1252	771107.0419
1253	771722.9421
1254	772338.8423
1255	772954.7425
1256	773570.6427
1257	774186.5429
1258	774802.443
1259	775418.3432
1260	776034.2434
1261	776650.1436
1262	777266.0438
1263	777881.944
1264	778497.8442
1265	779113.7444
1266	779729.6446
1267	780345.5448
1268	780961.445
1269	781577.3452
1270	782193.2454
1271	782809.1456
1272	783425.0458
1273	784040.9459
1274	784656.8461
1275	785272.7463
1276	785888.6465
1277	786504.5467
1278	787120.4469
1279	787736.3471
1280	788352.2473
1281	788968.1475
1282	789584.0477
1283	790199.9479
1284	790815.8481
1285	791431.7483
1286	792047.6485
1287	792663.5486
1288	793279.4488
1289	793895.349
1290	794511.2492
1291	795127.1494
1292	795743.0496
1293	796358.9498
1294	796974.85
1295	797590.7502
1296	798206.6504
1297	798822.5506
1298	799438.4508
1299	800054.351
1300	800670.2512
1301	801286.1514
1302	801902.0515
1303	802517.9517
1304	803133.8519
1305	803749.7521
1306	804365.6523
1307	804981.5525
1308	805597.4527
1309	806213.3529
1310	806829.2531
1311	807445.1533
1312	808061.0535
1313	808676.9537
1314	809292.8539
1315	809908.7541
1316	810524.6543
1317	811140.5544
1318	811756.4546
1319	812372.3548
1320	812988.255
1321	813604.1552
1322	814220.0554
1323	814835.9556
1324	815451.8558
1325	816067.756
1326	816683.6562
1327	817299.5564
1328	817915.4566
1329	818531.3568
1330	819147.257
1331	819763.1571
1332	820379.0573
1333	820994.9575
1334	821610.8577
1335	822226.7579
1336	822842.6581
1337	823458.5583
1338	824074.4585
1339	824690.3587
1340	825306.2589
1341	825922.1591
1342	826538.0593
1343	827153.9595
1344	827769.8597
1345	828385.7599
1346	829001.66
1347	829617.5602
1348	830233.4604
1349	830849.3606
1350	831465.2608
1351	832081.161
1352	832697.0612
1353	833312.9614
1354	833928.8616
1355	834544.7618
1356	835160.662
1357	835776.5622
1358	836392.4624
1359	837008.3626
1360	837624.2628
1361	838240.1629
1362	838856.0631
1363	839471.9633
1364	840087.8635
1365	840703.7637
1366	841319.6639
1367	841935.5641
1368	842551.4643
1369	843167.3645
1370	843783.2647
1371	844399.1649
1372	845015.0651
1373	845630.9653
1374	846246.8655
1375	846862.7657
1376	847478.6658
1377	848094.566
1378	848710.4662
1379	849326.3664
1380	849942.2666
1381	850558.1668
1382	851174.067
1383	851789.9672
1384	852405.8674
1385	853021.7676
1386	853637.6678
1387	854253.568
1388	854869.4682
1389	855485.3684
1390	856101.2685
1391	856717.1687
1392	857333.0689
1393	857948.9691
1394	858564.8693
1395	859180.7695
1396	859796.6697
1397	860412.5699
1398	861028.4701
1399	861644.3703
1400	862260.2705
1401	862876.1707
1402	863492.0709
1403	864107.9711
1404	864723.8713
1405	865339.7714
1406	865955.6716
1407	866571.5718
1408	867187.472
1409	867803.3722
1410	868419.2724
1411	869035.1726
1412	869651.0728
1413	870266.973
1414	870882.8732
1415	871498.7734
1416	872114.6736
1417	872730.5738
1418	873346.474
1419	873962.3742
1420	874578.2743
1421	875194.1745
1422	875810.0747
1423	876425.9749
1424	877041.8751
1425	877657.7753
1426	878273.6755
1427	878889.5757
1428	879505.4759
1429	880121.3761
1430	880737.2763
1431	881353.1765
1432	881969.0767
1433	882584.9769
1434	883200.877
1435	883816.7772
1436	884432.6774
1437	885048.5776
1438	885664.4778
1439	886280.378
1440	886896.2782
1441	887512.1784
1442	888128.0786
1443	888743.9788
1444	889359.879
1445	889975.7792
1446	890591.6794
1447	891207.5796
1448	891823.4798
1449	892439.3799
1450	893055.2801
1451	893671.1803
1452	894287.0805
1453	894902.9807
1454	895518.8809
1455	896134.7811
1456	896750.6813
1457	897366.5815
1458	897982.4817
1459	898598.3819
1460	899214.2821
1461	899830.1823
1462	900446.0825
1463	901061.9827
1464	901677.8828
1465	902293.783
1466	902909.6832
1467	903525.5834
1468	904141.4836
1469	904757.3838
1470	905373.284
1471	905989.1842
1472	906605.0844
1473	907220.9846
1474	907836.8848
1475	908452.785
1476	909068.6852
1477	909684.5854
1478	910300.4855
1479	910916.3857
1480	911532.2859
1481	912148.1861
1482	912764.0863
1483	913379.9865
1484	913995.8867
1485	914611.7869
1486	915227.6871
1487	915843.5873
1488	916459.4875
1489	917075.3877
1490	917691.2879
1491	918307.1881
1492	918923.0883
1493	919538.9884
1494	920154.8886
1495	920770.7888
1496	921386.689
1497	922002.5892
1498	922618.4894
1499	923234.3896
1500	923850.2898
1501	924466.19
1502	925082.0902
1503	925697.9904
1504	926313.8906
1505	926929.7908
1506	927545.691
1507	928161.5912
1508	928777.4913
1509	929393.3915
1510	930009.2917
1511	930625.1919
1512	931241.0921
1513	931856.9923
1514	932472.8925
1515	933088.7927
1516	933704.6929
1517	934320.5931
1518	934936.4933
1519	935552.3935
1520	936168.2937
1521	936784.1939
1522	937400.0941
1523	938015.9942
1524	938631.8944
1525	939247.7946
1526	939863.6948
1527	940479.595
1528	941095.4952
1529	941711.3954
1530	942327.2956
1531	942943.1958
1532	943559.096
1533	944174.9962
1534	944790.8964
1535	945406.7966
1536	946022.6968
1537	946638.5969
1538	947254.4971
1539	947870.3973
1540	948486.2975
1541	949102.1977
1542	949718.0979
1543	950333.9981
1544	950949.8983
1545	951565.7985
1546	952181.6987
1547	952797.5989
1548	953413.4991
1549	954029.3993
1550	954645.2995
1551	955261.1997
1552	955877.0998
1553	956493
1554	957108.9002
1555	957724.8004
1556	958340.7006
1557	958956.6008
1558	959572.501
1559	960188.4012
1560	960804.3014
1561	961420.2016
1562	962036.1018
1563	962652.002
1564	963267.9022
1565	963883.8024
1566	964499.7026
1567	965115.6027
1568	965731.5029
1569	966347.4031
1570	966963.3033
1571	967579.2035
1572	968195.1037
1573	968811.0039
1574	969426.9041
1575	970042.8043
1576	970658.7045
1577	971274.6047
1578	971890.5049
1579	972506.4051
1580	973122.3053
1581	973738.2054
1582	974354.1056
1583	974970.0058
1584	975585.906
1585	976201.8062
1586	976817.7064
1587	977433.6066
1588	978049.5068
1589	978665.407
1590	979281.3072
1591	979897.2074
1592	980513.1076
1593	981129.0078
1594	981744.908
1595	982360.8082
1596	982976.7083
1597	983592.6085
1598	984208.5087
1599	984824.4089
1600	985440.3091
1601	986056.2093
1602	986672.1095
1603	987288.0097
1604	987903.9099
1605	988519.8101
1606	989135.7103
1607	989751.6105
1608	990367.5107
1609	990983.4109
1610	991599.3111
1611	992215.2112
1612	992831.1114
1613	993447.0116
1614	994062.9118
1615	994678.812
1616	995294.7122
1617	995910.6124
1618	996526.5126
1619	997142.4128
1620	997758.313
1621	998374.2132
1622	998990.1134
1623	999606.0136
1624	1000221.914
1625	1000837.814
1626	1001453.714
1627	1002069.614
1628	1002685.515
1629	1003301.415
1630	1003917.315
1631	1004533.215
1632	1005149.115
1633	1005765.015
1634	1006380.916
1635	1006996.816
1636	1007612.716
1637	1008228.616
1638	1008844.516
1639	1009460.417
1640	1010076.317
1641	1010692.217
1642	1011308.117
1643	1011924.017
1644	1012539.918
1645	1013155.818
1646	1013771.718
1647	1014387.618
1648	1015003.518
1649	1015619.419
1650	1016235.319
1651	1016851.219
1652	1017467.119
1653	1018083.019
1654	1018698.92
1655	1019314.82
1656	1019930.72
1657	1020546.62
1658	1021162.52
1659	1021778.421
1660	1022394.321
1661	1023010.221
1662	1023626.121
1663	1024242.021
1664	1024857.921
1665	1025473.822
1666	1026089.722
1667	1026705.622
1668	1027321.522
1669	1027937.422
1670	1028553.323
1671	1029169.223
1672	1029785.123
1673	1030401.023
1674	1031016.923
1675	1031632.824
1676	1032248.724
1677	1032864.624
1678	1033480.524
1679	1034096.424
